"Year","Year ID","Division","Conference","Team Name","Team ID","Team URL"
"2012","10942","1","Horizon","Valparaiso","735","http://stats.ncaa.org/team/735/10942"
"2012","10942","1","Horizon","Wright St.","810","http://stats.ncaa.org/team/810/10942"
"2012","10942","1","Horizon","Youngstown St.","817","http://stats.ncaa.org/team/817/10942"
"2012","10942","1","Ivy League","Brown","80","http://stats.ncaa.org/team/80/10942"
"2012","10942","1","Ivy League","Columbia","158","http://stats.ncaa.org/team/158/10942"
"2012","10942","1","Ivy League","Cornell","167","http://stats.ncaa.org/team/167/10942"
"2012","10942","1","Ivy League","Dartmouth","172","http://stats.ncaa.org/team/172/10942"
"2012","10942","1","Ivy League","Harvard","275","http://stats.ncaa.org/team/275/10942"
"2012","10942","1","Ivy League","Penn","540","http://stats.ncaa.org/team/540/10942"
"2012","10942","1","Ivy League","Princeton","554","http://stats.ncaa.org/team/554/10942"
"2012","10942","1","Ivy League","Yale","813","http://stats.ncaa.org/team/813/10942"
"2012","10942","1","MAAC","Canisius","116","http://stats.ncaa.org/team/116/10942"
"2012","10942","1","MAAC","Fairfield","220","http://stats.ncaa.org/team/220/10942"
"2012","10942","1","MAAC","Iona","310","http://stats.ncaa.org/team/310/10942"
"2012","10942","1","MAAC","Manhattan","381","http://stats.ncaa.org/team/381/10942"
"2012","10942","1","MAAC","Marist","386","http://stats.ncaa.org/team/386/10942"
"2012","10942","1","MAAC","Niagara","482","http://stats.ncaa.org/team/482/10942"
"2012","10942","1","MAAC","Rider","576","http://stats.ncaa.org/team/576/10942"
"2012","10942","1","MAAC","Saint Peter's","617","http://stats.ncaa.org/team/617/10942"
"2012","10942","1","MAAC","Siena","639","http://stats.ncaa.org/team/639/10942"
"2012","10942","1","MAC","Akron","5","http://stats.ncaa.org/team/5/10942"
"2012","10942","1","MAC","Ball St.","47","http://stats.ncaa.org/team/47/10942"
"2012","10942","1","MAC","Bowling Green","71","http://stats.ncaa.org/team/71/10942"
"2012","10942","1","MAC","Buffalo","86","http://stats.ncaa.org/team/86/10942"
"2012","10942","1","MAC","Central Mich.","129","http://stats.ncaa.org/team/129/10942"
"2012","10942","1","MAC","Eastern Mich.","204","http://stats.ncaa.org/team/204/10942"
"2012","10942","1","MAC","Kent St.","331","http://stats.ncaa.org/team/331/10942"
"2012","10942","1","MAC","Miami (OH)","414","http://stats.ncaa.org/team/414/10942"
"2012","10942","1","MAC","Northern Ill.","503","http://stats.ncaa.org/team/503/10942"
"2012","10942","1","MAC","Ohio","519","http://stats.ncaa.org/team/519/10942"
"2012","10942","1","MAC","Toledo","709","http://stats.ncaa.org/team/709/10942"
"2012","10942","1","MAC","Western Mich.","774","http://stats.ncaa.org/team/774/10942"
"2012","10942","1","MEAC","Bethune-Cookman","61","http://stats.ncaa.org/team/61/10942"
"2012","10942","1","MEAC","Coppin St.","165","http://stats.ncaa.org/team/165/10942"
"2012","10942","1","MEAC","Delaware St.","178","http://stats.ncaa.org/team/178/10942"
"2012","10942","1","MEAC","Florida A&M","228","http://stats.ncaa.org/team/228/10942"
"2012","10942","1","MEAC","N.C. A&T","488","http://stats.ncaa.org/team/488/10942"
"2012","10942","1","MEAC","N.C. Central","489","http://stats.ncaa.org/team/489/10942"
"2012","10942","1","MEAC","Norfolk St.","485","http://stats.ncaa.org/team/485/10942"
"2012","10942","1","MEAC","Savannah St.","632","http://stats.ncaa.org/team/632/10942"
"2012","10942","1","MEAC","UMES","393","http://stats.ncaa.org/team/393/10942"
"2012","10942","1","MVC","Bradley","72","http://stats.ncaa.org/team/72/10942"
"2012","10942","1","MVC","Creighton","169","http://stats.ncaa.org/team/169/10942"
"2012","10942","1","MVC","Evansville","219","http://stats.ncaa.org/team/219/10942"
"2012","10942","1","MVC","Illinois St.","299","http://stats.ncaa.org/team/299/10942"
"2012","10942","1","MVC","Indiana St.","305","http://stats.ncaa.org/team/305/10942"
"2012","10942","1","MVC","Missouri St.","669","http://stats.ncaa.org/team/669/10942"
"2012","10942","1","MVC","Southern Ill.","659","http://stats.ncaa.org/team/659/10942"
"2012","10942","1","MVC","Wichita St.","782","http://stats.ncaa.org/team/782/10942"
"2012","10942","1","MWC","Air Force","721","http://stats.ncaa.org/team/721/10942"
"2012","10942","1","MWC","New Mexico","473","http://stats.ncaa.org/team/473/10942"
"2012","10942","1","MWC","San Diego St.","626","http://stats.ncaa.org/team/626/10942"
"2012","10942","1","MWC","TCU","698","http://stats.ncaa.org/team/698/10942"
"2012","10942","1","MWC","UNLV","465","http://stats.ncaa.org/team/465/10942"
"2012","10942","1","NEC","Bryant","81","http://stats.ncaa.org/team/81/10942"
"2012","10942","1","NEC","Central Conn. St.","127","http://stats.ncaa.org/team/127/10942"
"2012","10942","1","NEC","Fairleigh Dickinson","222","http://stats.ncaa.org/team/222/10942"
"2012","10942","1","NEC","LIU Brooklyn","361","http://stats.ncaa.org/team/361/10942"
"2012","10942","1","NEC","Monmouth","439","http://stats.ncaa.org/team/439/10942"
"2012","10942","1","NEC","Mt. St. Mary's","450","http://stats.ncaa.org/team/450/10942"
"2012","10942","1","NEC","Quinnipiac","562","http://stats.ncaa.org/team/562/10942"
"2012","10942","1","NEC","Sacred Heart","590","http://stats.ncaa.org/team/590/10942"
"2012","10942","1","NEC","Wagner","748","http://stats.ncaa.org/team/748/10942"
"2012","10942","1","OVC","Austin Peay","43","http://stats.ncaa.org/team/43/10942"
"2012","10942","1","OVC","Eastern Ill.","201","http://stats.ncaa.org/team/201/10942"
"2012","10942","1","OVC","Eastern Ky.","202","http://stats.ncaa.org/team/202/10942"
"2012","10942","1","OVC","Jacksonville St.","315","http://stats.ncaa.org/team/315/10942"
"2012","10942","1","OVC","Morehead St.","444","http://stats.ncaa.org/team/444/10942"
"2012","10942","1","OVC","Murray St.","454","http://stats.ncaa.org/team/454/10942"
"2012","10942","1","OVC","SIUE","660","http://stats.ncaa.org/team/660/10942"
"2012","10942","1","OVC","Southeast Mo. St.","654","http://stats.ncaa.org/team/654/10942"
"2012","10942","1","OVC","Tennessee Tech","692","http://stats.ncaa.org/team/692/10942"
"2012","10942","1","OVC","UT Martin","695","http://stats.ncaa.org/team/695/10942"
"2012","10942","1","Pac-12","Arizona","29","http://stats.ncaa.org/team/29/10942"
"2012","10942","1","Pac-12","Arizona St.","28","http://stats.ncaa.org/team/28/10942"
"2012","10942","1","Pac-12","California","107","http://stats.ncaa.org/team/107/10942"
"2012","10942","1","Pac-12","Oregon","529","http://stats.ncaa.org/team/529/10942"
"2012","10942","1","Pac-12","Oregon St.","528","http://stats.ncaa.org/team/528/10942"
"2012","10942","1","Pac-12","Southern California","657","http://stats.ncaa.org/team/657/10942"
"2012","10942","1","Pac-12","Stanford","674","http://stats.ncaa.org/team/674/10942"
"2012","10942","1","Pac-12","UCLA","110","http://stats.ncaa.org/team/110/10942"
"2012","10942","1","Pac-12","Utah","732","http://stats.ncaa.org/team/732/10942"
"2012","10942","1","Pac-12","Washington","756","http://stats.ncaa.org/team/756/10942"
"2012","10942","1","Pac-12","Washington St.","754","http://stats.ncaa.org/team/754/10942"
"2012","10942","1","Patriot","Army West Point","725","http://stats.ncaa.org/team/725/10942"
"2012","10942","1","Patriot","Bucknell","83","http://stats.ncaa.org/team/83/10942"
"2012","10942","1","Patriot","Holy Cross","285","http://stats.ncaa.org/team/285/10942"
"2012","10942","1","Patriot","Lafayette","342","http://stats.ncaa.org/team/342/10942"
"2012","10942","1","Patriot","Lehigh","352","http://stats.ncaa.org/team/352/10942"
"2012","10942","1","Patriot","Navy","726","http://stats.ncaa.org/team/726/10942"
"2012","10942","1","SEC","Alabama","8","http://stats.ncaa.org/team/8/10942"
"2012","10942","1","SEC","Arkansas","31","http://stats.ncaa.org/team/31/10942"
"2012","10942","1","SEC","Auburn","37","http://stats.ncaa.org/team/37/10942"
"2012","10942","1","SEC","Florida","235","http://stats.ncaa.org/team/235/10942"
"2012","10942","1","SEC","Georgia","257","http://stats.ncaa.org/team/257/10942"
"2012","10942","1","SEC","Kentucky","334","http://stats.ncaa.org/team/334/10942"
"2012","10942","1","SEC","LSU","365","http://stats.ncaa.org/team/365/10942"
"2012","10942","1","SEC","Mississippi St.","430","http://stats.ncaa.org/team/430/10942"
"2012","10942","1","SEC","Ole Miss","433","http://stats.ncaa.org/team/433/10942"
"2012","10942","1","SEC","South Carolina","648","http://stats.ncaa.org/team/648/10942"
"2012","10942","1","SEC","Tennessee","694","http://stats.ncaa.org/team/694/10942"
"2012","10942","1","SEC","Vanderbilt","736","http://stats.ncaa.org/team/736/10942"
"2012","10942","1","SWAC","Alabama A&M","6","http://stats.ncaa.org/team/6/10942"
"2012","10942","1","SWAC","Alabama St.","7","http://stats.ncaa.org/team/7/10942"
"2012","10942","1","SWAC","Alcorn","17","http://stats.ncaa.org/team/17/10942"
"2012","10942","1","SWAC","Ark.-Pine Bluff","2678","http://stats.ncaa.org/team/2678/10942"
"2012","10942","1","SWAC","Grambling","261","http://stats.ncaa.org/team/261/10942"
"2012","10942","1","SWAC","Jackson St.","314","http://stats.ncaa.org/team/314/10942"
"2012","10942","1","SWAC","Mississippi Val.","432","http://stats.ncaa.org/team/432/10942"
"2012","10942","1","SWAC","Prairie View","553","http://stats.ncaa.org/team/553/10942"
"2012","10942","1","SWAC","Southern U.","665","http://stats.ncaa.org/team/665/10942"
"2012","10942","1","SWAC","Texas Southern","699","http://stats.ncaa.org/team/699/10942"
"2012","10942","1","SoCon","Appalachian St.","27","http://stats.ncaa.org/team/27/10942"
"2012","10942","1","SoCon","Col. of Charleston","1014","http://stats.ncaa.org/team/1014/10942"
"2012","10942","1","SoCon","Davidson","173","http://stats.ncaa.org/team/173/10942"
"2012","10942","1","SoCon","Elon","1068","http://stats.ncaa.org/team/1068/10942"
"2012","10942","1","SoCon","Furman","244","http://stats.ncaa.org/team/244/10942"
"2012","10942","1","SoCon","Ga. Southern","253","http://stats.ncaa.org/team/253/10942"
"2012","10942","1","SoCon","Samford","625","http://stats.ncaa.org/team/625/10942"
"2012","10942","1","SoCon","The Citadel","141","http://stats.ncaa.org/team/141/10942"
"2012","10942","1","SoCon","UNC Greensboro","459","http://stats.ncaa.org/team/459/10942"
"2012","10942","1","SoCon","Western Caro.","769","http://stats.ncaa.org/team/769/10942"
"2012","10942","1","SoCon","Wofford","2915","http://stats.ncaa.org/team/2915/10942"
"2012","10942","1","Southland","A&M-Corpus Christi","26172","http://stats.ncaa.org/team/26172/10942"
"2012","10942","1","Southland","Central Ark.","1004","http://stats.ncaa.org/team/1004/10942"
"2012","10942","1","Southland","Lamar University","346","http://stats.ncaa.org/team/346/10942"
"2012","10942","1","Southland","McNeese","402","http://stats.ncaa.org/team/402/10942"
"2012","10942","1","Southland","Nicholls St.","483","http://stats.ncaa.org/team/483/10942"
"2012","10942","1","Southland","Northwestern St.","508","http://stats.ncaa.org/team/508/10942"
"2012","10942","1","Southland","SFA","676","http://stats.ncaa.org/team/676/10942"
"2012","10942","1","Southland","Sam Houston St.","624","http://stats.ncaa.org/team/624/10942"
"2012","10942","1","Southland","Southeastern La.","655","http://stats.ncaa.org/team/655/10942"
"2012","10942","1","Southland","Texas St.","670","http://stats.ncaa.org/team/670/10942"
"2012","10942","1","Southland","UT Arlington","702","http://stats.ncaa.org/team/702/10942"
"2012","10942","1","Southland","UTSA","706","http://stats.ncaa.org/team/706/10942"
"2012","10942","1","Summit League","North Dakota St.","493","http://stats.ncaa.org/team/493/10942"
"2012","10942","1","Summit League","Oakland","514","http://stats.ncaa.org/team/514/10942"
"2012","10942","1","Summit League","Oral Roberts","527","http://stats.ncaa.org/team/527/10942"
"2012","10942","1","Summit League","Purdue Fort Wayne","308","http://stats.ncaa.org/team/308/10942"
"2012","10942","1","Summit League","South Dakota St.","649","http://stats.ncaa.org/team/649/10942"
"2012","10942","1","Summit League","Southern Utah","667","http://stats.ncaa.org/team/667/10942"
"2012","10942","1","Summit League","Western Ill.","771","http://stats.ncaa.org/team/771/10942"
"2012","10942","1","Sun Belt","Arkansas St.","30","http://stats.ncaa.org/team/30/10942"
"2012","10942","1","Sun Belt","FIU","231","http://stats.ncaa.org/team/231/10942"
"2012","10942","1","Sun Belt","Fla. Atlantic","229","http://stats.ncaa.org/team/229/10942"
"2012","10942","1","Sun Belt","La.-Monroe","498","http://stats.ncaa.org/team/498/10942"
"2012","10942","1","Sun Belt","Little Rock","32","http://stats.ncaa.org/team/32/10942"
"2012","10942","1","Sun Belt","Louisiana","671","http://stats.ncaa.org/team/671/10942"
"2012","10942","1","Sun Belt","Middle Tenn.","419","http://stats.ncaa.org/team/419/10942"
"2012","10942","1","Sun Belt","South Alabama","646","http://stats.ncaa.org/team/646/10942"
"2012","10942","1","Sun Belt","Troy","716","http://stats.ncaa.org/team/716/10942"
"2012","10942","1","Sun Belt","Western Ky.","772","http://stats.ncaa.org/team/772/10942"
"2012","10942","1","WAC","Fresno St.","96","http://stats.ncaa.org/team/96/10942"
"2012","10942","1","WAC","Hawaii","277","http://stats.ncaa.org/team/277/10942"
"2012","10942","1","WAC","Louisiana Tech","366","http://stats.ncaa.org/team/366/10942"
"2012","10942","1","WAC","Nevada","466","http://stats.ncaa.org/team/466/10942"
"2012","10942","1","WAC","New Mexico St.","472","http://stats.ncaa.org/team/472/10942"
"2012","10942","1","WAC","Sacramento St.","102","http://stats.ncaa.org/team/102/10942"
"2012","10942","1","WAC","San Jose St.","630","http://stats.ncaa.org/team/630/10942"
"2012","10942","1","WCC","BYU","77","http://stats.ncaa.org/team/77/10942"
"2012","10942","1","WCC","Gonzaga","260","http://stats.ncaa.org/team/260/10942"
"2012","10942","1","WCC","Loyola Marymount","370","http://stats.ncaa.org/team/370/10942"
"2012","10942","1","WCC","Pepperdine","541","http://stats.ncaa.org/team/541/10942"
"2012","10942","1","WCC","Portland","551","http://stats.ncaa.org/team/551/10942"
"2012","10942","1","WCC","Saint Mary's (CA)","610","http://stats.ncaa.org/team/610/10942"
"2012","10942","1","WCC","San Diego","627","http://stats.ncaa.org/team/627/10942"
"2012","10942","1","WCC","San Francisco","629","http://stats.ncaa.org/team/629/10942"
"2012","10942","1","WCC","Santa Clara","631","http://stats.ncaa.org/team/631/10942"
"2012","10942","1","","Omaha","464","http://stats.ncaa.org/team/464/10942"
"2012","10942","1","","Longwood","363","http://stats.ncaa.org/team/363/10942"
"2012","10942","1","","Seattle U","1356","http://stats.ncaa.org/team/1356/10942"
"2012","10942","1","","CSU Bakersfield","94","http://stats.ncaa.org/team/94/10942"
"2012","10942","1","","DBU","1045","http://stats.ncaa.org/team/1045/10942"
